donor_id,recommended_intervention,expected_retention_improvement,confidence_score,baseline_retention_prob,counterfactual_retention_prob
DON02607,camp_invitation,0.09099999999999997,0.72,0.4584480479119514,0.5494480479119513
DON00168,camp_invitation,0.09100000000000003,0.72,0.3907352697822518,0.48173526978225184
DON00210,camp_invitation,0.09099999999999997,0.72,0.4612620058973873,0.5522620058973873
DON03320,camp_invitation,0.09100000000000003,0.72,0.43039882578045635,0.5213988257804564
DON00532,phone_call,0.07999999999999996,0.8,0.5895068037472758,0.6695068037472758
DON01126,camp_invitation,0.09100000000000003,0.72,0.40208052507808084,0.49308052507808087
DON00132,camp_invitation,0.09099999999999997,0.72,0.45233524538248215,0.5433352453824821
DON02682,camp_invitation,0.09099999999999997,0.72,0.4227436515878824,0.5137436515878824
DON02285,camp_invitation,0.09100000000000003,0.72,0.3380776020205579,0.42907760202055795
DON01798,camp_invitation,0.09099999999999997,0.72,0.5150919027277867,0.6060919027277867
DON00240,camp_invitation,0.09100000000000003,0.72,0.37335587247327745,0.4643558724732775
DON01651,camp_invitation,0.09100000000000003,0.72,0.4100799727588628,0.5010799727588628
DON02123,camp_invitation,0.09100000000000003,0.72,0.4000455621884819,0.49104556218848194
DON02509,camp_invitation,0.09100000000000003,0.72,0.4617713857897237,0.5527713857897237
DON02593,camp_invitation,0.09099999999999997,0.72,0.6313480778961819,0.7223480778961818
DON03240,camp_invitation,0.09100000000000003,0.72,0.3484715884096659,0.43947158840966594
DON00369,phone_call,0.07999999999999996,0.8,0.567947228279747,0.6479472282797469
DON02728,camp_invitation,0.09099999999999997,0.72,0.5700115672730669,0.6610115672730669
DON02388,camp_invitation,0.09099999999999997,0.72,0.4520353433558171,0.543035343355817
DON00816,camp_invitation,0.09100000000000003,0.72,0.39653505665324007,0.4875350566532401
DON00429,camp_invitation,0.09100000000000003,0.72,0.47892615746292705,0.5699261574629271
DON01469,phone_call,0.11199999999999999,0.8,0.35742366261762537,0.46942366261762536
DON03209,camp_invitation,0.09100000000000003,0.72,0.404191585964475,0.49519158596447505
DON03038,camp_invitation,0.09099999999999997,0.72,0.5286645176568966,0.6196645176568966
DON02137,camp_invitation,0.09099999999999997,0.72,0.45951729406008257,0.5505172940600825
DON01285,camp_invitation,0.09100000000000003,0.72,0.4580088241152747,0.5490088241152747
DON00213,camp_invitation,0.09100000000000003,0.72,0.42561314219295227,0.5166131421929523
DON00416,camp_invitation,0.09099999999999997,0.72,0.5452992742643055,0.6362992742643054
DON01986,phone_call,0.07999999999999996,0.8,0.592735434679748,0.672735434679748
DON01248,camp_invitation,0.09099999999999997,0.72,0.5379288309131908,0.6289288309131907
DON03092,phone_call,0.07999999999999996,0.8,0.6107932383120757,0.6907932383120756
DON00758,phone_call,0.07999999999999996,0.8,0.5068349625035731,0.586834962503573
DON03271,phone_call,0.07999999999999996,0.8,0.6028324009611749,0.6828324009611748
DON03117,phone_call,0.07999999999999996,0.8,0.6187425719259033,0.6987425719259033
DON01115,phone_call,0.07999999999999996,0.8,0.5631555288952462,0.6431555288952462
DON02406,phone_call,0.07999999999999996,0.8,0.6244687142049103,0.7044687142049103
DON02042,phone_call,0.07999999999999996,0.8,0.5710615159668654,0.6510615159668653
DON00517,camp_invitation,0.09099999999999997,0.72,0.5727672654521365,0.6637672654521365
DON01351,phone_call,0.07999999999999996,0.8,0.5598266515009963,0.6398266515009963
DON00730,phone_call,0.07999999999999996,0.8,0.5511810784006328,0.6311810784006328
DON01631,camp_invitation,0.09099999999999997,0.72,0.5380698671584612,0.6290698671584611
DON00165,phone_call,0.07999999999999996,0.8,0.5678201691842648,0.6478201691842648
DON02932,phone_call,0.07999999999999996,0.8,0.631102568863465,0.711102568863465
DON03374,phone_call,0.07999999999999996,0.8,0.6243176641290852,0.7043176641290851
DON01287,phone_call,0.07999999999999996,0.8,0.6077195774602987,0.6877195774602987
DON02764,phone_call,0.07999999999999996,0.8,0.5619828743581423,0.6419828743581423
DON02914,phone_call,0.07999999999999996,0.8,0.5716493822218162,0.6516493822218161
DON02544,phone_call,0.07999999999999996,0.8,0.595489290233573,0.675489290233573
DON03056,phone_call,0.07999999999999996,0.8,0.6081199776190036,0.6881199776190036
DON02321,phone_call,0.07999999999999996,0.8,0.6181075536733952,0.6981075536733952
DON01830,phone_call,0.07999999999999996,0.8,0.5605390980247307,0.6405390980247306
DON02727,phone_call,0.07999999999999996,0.8,0.6021200503483987,0.6821200503483986
DON01179,phone_call,0.07999999999999996,0.8,0.5471013447703444,0.6271013447703444
DON02430,phone_call,0.07999999999999996,0.8,0.5982166795931598,0.6782166795931598
DON00669,phone_call,0.07999999999999996,0.8,0.5712089188806673,0.6512089188806672
DON02945,phone_call,0.07999999999999996,0.8,0.5501254804013196,0.6301254804013195
DON01434,phone_call,0.07999999999999996,0.8,0.616625354114059,0.696625354114059
DON01574,phone_call,0.07999999999999996,0.8,0.5092956841930627,0.5892956841930627
DON02816,phone_call,0.07999999999999996,0.8,0.6309574061547728,0.7109574061547728
DON03329,phone_call,0.07999999999999996,0.8,0.5128349052145269,0.5928349052145269
DON00159,phone_call,0.07999999999999996,0.8,0.5453552233725668,0.6253552233725668
DON03165,phone_call,0.07999999999999996,0.8,0.6292924733652152,0.7092924733652152
DON00755,phone_call,0.07999999999999996,0.8,0.5757409866407186,0.6557409866407186
DON02147,phone_call,0.07999999999999996,0.8,0.5795263233215441,0.659526323321544
DON01262,camp_invitation,0.09100000000000003,0.72,0.498836526932581,0.589836526932581
DON00312,phone_call,0.07999999999999996,0.8,0.5973839928941814,0.6773839928941814
DON01327,camp_invitation,0.09100000000000003,0.72,0.47438892378934444,0.5653889237893445
DON02174,camp_invitation,0.09099999999999997,0.72,0.5175952067197568,0.6085952067197568
DON00529,phone_call,0.11199999999999999,0.8,0.37460914438161036,0.48660914438161035
DON01527,camp_invitation,0.09100000000000003,0.72,0.39883618013798444,0.48983618013798447
DON02951,phone_call,0.11199999999999999,0.8,0.3582157826796385,0.4702157826796385
DON01885,camp_invitation,0.09099999999999997,0.72,0.6074708951145775,0.6984708951145775
DON01919,camp_invitation,0.09099999999999997,0.72,0.5244322588605845,0.6154322588605845
DON00091,camp_invitation,0.09100000000000003,0.72,0.3287704616613283,0.4197704616613283
DON02466,phone_call,0.11199999999999999,0.8,0.41928597899228837,0.5312859789922884
DON02703,camp_invitation,0.09100000000000003,0.72,0.31475335846311986,0.4057533584631199
DON02249,phone_call,0.11199999999999999,0.8,0.43511120245206114,0.5471112024520611
DON03212,camp_invitation,0.09100000000000003,0.72,0.48569806526155873,0.5766980652615588
DON02992,phone_call,0.07999999999999996,0.8,0.5441280668080298,0.6241280668080298
DON02748,camp_invitation,0.09099999999999997,0.72,0.4812094239785605,0.5722094239785604
DON00161,phone_call,0.11199999999999999,0.8,0.4074169401261055,0.5194169401261055
DON03388,phone_call,0.11199999999999999,0.8,0.5340431434530489,0.6460431434530489
DON01511,phone_call,0.07999999999999996,0.8,0.5726003446469532,0.6526003446469532
DON00622,camp_invitation,0.09100000000000003,0.72,0.48651446036457585,0.5775144603645759
DON01783,camp_invitation,0.09099999999999997,0.72,0.5425643510465733,0.6335643510465733
DON03017,phone_call,0.07999999999999996,0.8,0.5584344655654451,0.638434465565445
DON02807,phone_call,0.07999999999999996,0.8,0.6021484972181802,0.6821484972181802
DON02162,camp_invitation,0.09099999999999997,0.72,0.41809095891983616,0.5090909589198361
DON00389,camp_invitation,0.09099999999999997,0.72,0.5980902514721627,0.6890902514721626
DON03191,phone_call,0.07999999999999996,0.8,0.5998903279667918,0.6798903279667917
DON03444,camp_invitation,0.09100000000000003,0.72,0.40388019378732487,0.4948801937873249
DON02868,camp_invitation,0.09100000000000003,0.72,0.4519719108430306,0.5429719108430306
DON00977,phone_call,0.07999999999999996,0.8,0.5964962486624142,0.6764962486624142
DON01781,phone_call,0.11199999999999999,0.8,0.3693246076728392,0.4813246076728392
DON01752,phone_call,0.07999999999999996,0.8,0.6063476655998767,0.6863476655998767
DON01513,phone_call,0.11199999999999993,0.8,0.39496589344045246,0.5069658934404524
DON03192,phone_call,0.07999999999999996,0.8,0.5554666784277584,0.6354666784277584
DON00317,phone_call,0.07999999999999996,0.8,0.5458892547420755,0.6258892547420755
DON01069,phone_call,0.07999999999999996,0.8,0.6134928577576034,0.6934928577576034
DON01122,camp_invitation,0.09099999999999997,0.72,0.4962835286826637,0.5872835286826636
DON02793,phone_call,0.07999999999999996,0.8,0.5883448961004543,0.6683448961004542
DON02075,phone_call,0.07999999999999996,0.8,0.6062218502015805,0.6862218502015804
DON00538,phone_call,0.11199999999999999,0.8,0.6121816437078501,0.7241816437078501
DON02821,phone_call,0.07999999999999996,0.8,0.6172648841876148,0.6972648841876148
DON01407,phone_call,0.07999999999999996,0.8,0.595625907084828,0.675625907084828
